Well;;B02;B03;B04;B05;B06;B07;B08;B09;B10;B11;B12;C02;C03;C04;C05;C06;C07;C08;C09;C10;C11;C12;D02;D03;D04;D05;D06;D07;D08;D09;D10;D11;D12;E02;E03;E04;E05;E06;E07;E08;E09;E10;E11;E12;F02;F03;F04;F05;F06;F07;F08;F09;F10;F11;F12;G02;G03;G04;G05;G06;G07;G08;G09;G10;G11;G12
Content;Time;Sample X1;Sample X2;Sample X3;Sample X4;Sample X5;Sample X6;Sample X7;Sample X8;Sample X9;Sample X10;Sample X11;Sample X12;Sample X13;Sample X14;Sample X15;Sample X16;Sample X17;Sample X18;Sample X19;Sample X20;Sample X21;Sample X22;Sample X23;Sample X24;Sample X25;Sample X26;Sample X27;Sample X28;Sample X29;Sample X30;Sample X31;Sample X32;Sample X33;Sample X34;Sample X35;Sample X36;Sample X37;Sample X38;Sample X39;Sample X40;Sample X41;Sample X42;Sample X43;Sample X44;Sample X45;Sample X46;Sample X47;Sample X48;Sample X49;Sample X50;Sample X51;Sample X52;Sample X53;Sample X54;Sample X55;Sample X56;Sample X57;Sample X58;Sample X59;Sample X60;Sample X61;Sample X62;Sample X63;Sample X64;Sample X65;Sample X66
Blank corrected based on Raw Data (600);47,8333;-0,0080;-0,0120;0,4140;1,4810;0,4070;0,4490;-0,0120;0,0080;0,3840;-0,0120;-0,0090;0,0080;0,0260;0,2570;0,5060;0,3290;0,3490;-0,0010;0,0430;0,4500;-0,0100;0,0280;0,0010;-0,0010;0,1410;0,4690;0,2930;0,3170;-0,0150;0,0620;0,4940;0,0260;-0,0010;-0,0120;-0,0150;0,2380;0,5450;0,3640;0,5020;-0,0150;0,1760;0,3390;-0,0090;-0,0030;0,0130;0,0001;1,3030;0,6930;0,5570;0,6980;-0,0160;0,0040;0,2820;-0,0140;-0,0110;-0,0110;0,0330;0,0460;0,0890;0,1550;0,1080;-0,0130;0,0360;0,0670;0,0640;-0,0060
Blank corrected based on Raw Data (600);48,0000;0,0510;-0,0140;0,4230;1,6220;0,4090;0,4500;-0,0140;0,0080;0,3810;-0,0110;-0,0090;0,0100;0,0090;0,2600;0,4620;0,3330;0,3470;-0,0150;0,0390;0,4500;-0,0080;-0,0100;0,0400;0,0050;0,1450;0,4380;0,2930;0,3150;-0,0160;0,0660;0,4910;0,0280;-0,0050;-0,0120;-0,0160;0,2400;0,5340;0,3490;0,5390;-0,0150;0,1770;0,3360;-0,0080;-0,0040;0,0030;-0,0080;1,3290;1,0140;0,5530;0,6620;-0,0160;0,0050;0,2870;-0,0140;-0,0100;-0,0110;0,1240;0,0460;0,0890;0,1560;0,1090;-0,0130;0,0370;0,0670;0,1600;-0,0070
Blank corrected based on Raw Data (600);48,1667;-0,0100;-0,0140;0,4170;1,5580;0,4100;0,4510;-0,0140;0,0090;0,3830;-0,0100;-0,0080;0,0200;0,0030;0,2590;0,4590;0,3290;0,3440;-0,0160;0,0180;0,4500;-0,0090;-0,0090;0,0030;0,0050;0,1450;0,4480;0,2920;0,3140;-0,0160;0,0700;0,4910;0,0270;-0,0070;-0,0110;-0,0160;0,2390;0,5310;0,3540;0,5010;-0,0140;0,1780;0,3420;-0,0080;-0,0030;-0,0020;-0,0002;1,3080;0,7520;0,5560;0,6500;-0,0150;0,0060;0,2870;-0,0130;-0,0110;-0,0100;0,2280;0,0480;0,0910;0,1560;0,1090;-0,0130;0,0370;0,0730;0,1560;-0,0060
Blank corrected based on Raw Data (600);48,3333;-0,0120;-0,0140;0,4240;1,3750;0,4050;0,4490;-0,0150;0,0100;0,3780;-0,0100;-0,0090;0,0120;0,0630;0,2600;0,4540;0,3290;0,3430;-0,0160;0,0180;0,4490;-0,0100;0,0120;0,0160;0,0060;0,1460;0,4320;0,2930;0,3160;-0,0160;0,0750;0,4930;0,0290;-0,0080;-0,0110;-0,0150;0,2420;0,5320;0,3480;0,5030;-0,0150;0,1780;0,3390;-0,0080;-0,0030;0,0100;-0,0001;1,3290;0,6750;0,5570;0,6680;-0,0150;0,0070;0,2910;-0,0140;-0,0100;-0,0110;0,1770;0,0530;0,0900;0,1580;0,1100;-0,0130;0,0370;0,2320;0,0860;-0,0070
Blank corrected based on Raw Data (600);48,5000;-0,0110;-0,0120;0,4170;1,4590;0,4060;0,4470;-0,0140;0,0100;0,3800;-0,0100;-0,0090;0,0220;0,0140;0,2640;0,4610;0,3330;0,3420;-0,0150;0,0200;0,4500;-0,0080;-0,0060;0,0040;0,0010;0,1450;0,4170;0,2940;0,3130;-0,0160;0,0810;0,4900;0,0280;-0,0080;-0,0110;-0,0160;0,2450;0,5280;0,3350;0,4970;-0,0150;0,1790;0,3460;-0,0080;-0,0040;0,0100;-0,0060;1,3250;0,6930;0,5510;0,6480;-0,0160;0,0080;0,2980;-0,0130;-0,0110;-0,0100;0,2610;0,0480;0,0910;0,1580;0,1100;-0,0050;0,0380;0,0700;0,2240;-0,0070
Blank corrected based on Raw Data (600);48,6667;-0,0120;0,0810;0,4130;1,3170;0,4040;0,4480;-0,0140;0,0120;0,3860;-0,0100;-0,0090;0,0230;0,0050;0,2610;0,5430;0,3480;0,3400;-0,0130;0,0230;0,4790;-0,0080;-0,0060;0,0060;0,0050;0,1500;0,4660;0,2970;0,3060;-0,0150;0,0800;0,4790;0,0300;-0,0080;-0,0100;-0,0160;0,2800;0,5770;0,3410;0,5010;-0,0140;0,1550;0,3420;-0,0080;-0,0030;0,0160;0,0290;1,3140;0,7240;0,5690;0,6430;-0,0150;0,0050;0,3070;-0,0130;-0,0100;-0,0100;0,1530;0,0460;0,0930;0,1620;0,1110;0,0150;0,0370;0,0730;0,1320;-0,0060
Blank corrected based on Raw Data (600);48,8333;-0,0110;-0,0140;0,4140;1,2740;0,4050;0,4460;-0,0140;0,0120;0,3820;-0,0010;-0,0100;0,0120;0,0490;0,2670;0,4310;0,3310;0,3390;-0,0003;0,0220;0,4490;-0,0060;-0,0030;0,0160;0,0050;0,1490;0,3750;0,2970;0,3120;-0,0160;0,0870;0,4880;0,0290;-0,0090;0,0002;-0,0150;0,2470;0,5380;0,3330;0,5020;-0,0160;0,1780;0,3430;-0,0090;-0,0020;0,0940;0,0010;1,3560;0,7290;0,5550;0,6530;-0,0160;0,0100;0,3000;-0,0140;-0,0110;-0,0110;0,1200;0,2270;0,0920;0,1620;0,1120;-0,0110;0,0380;0,0790;0,0980;-0,0070
Blank corrected based on Raw Data (600);49,0000;-0,0110;-0,0140;0,4190;1,3900;0,4100;0,4470;-0,0150;0,0130;0,3770;-0,0100;-0,0080;0,0080;0,0090;0,2640;0,4170;0,3340;0,3360;-0,0070;0,0230;0,4480;-0,0050;-0,0060;0,0030;0,0010;0,1480;0,3510;0,2960;0,3110;-0,0160;0,0910;0,4880;0,0290;-0,0080;-0,0130;-0,0150;0,2460;0,5230;0,3440;0,5240;-0,0140;0,1780;0,3450;-0,0080;-0,0020;0,0040;0,0060;1,3450;0,6790;0,5540;0,6440;-0,0160;0,0090;0,3040;-0,0140;-0,0110;-0,0100;0,1930;0,0480;0,0920;0,1640;0,1140;0,0110;0,0380;0,0730;0,2460;-0,0070
Blank corrected based on Raw Data (600);49,1667;-0,0120;-0,0140;0,4230;1,2940;0,4030;0,4440;-0,0110;0,0130;0,3740;-0,0080;-0,0100;0,0100;0,1190;0,2660;0,4280;0,3370;0,3360;-0,0160;0,0240;0,4490;-0,0060;0,0150;-0,0007;0,0010;0,1490;0,3400;0,2940;0,3090;-0,0160;0,0930;0,4860;0,0300;-0,0040;-0,0110;-0,0160;0,2520;0,5150;0,3310;0,4950;-0,0150;0,1780;0,3430;-0,0090;-0,0030;0,1640;-0,0020;1,3520;0,7100;0,5530;0,6450;-0,0160;0,0100;0,3050;-0,0130;-0,0110;-0,0090;0,1310;0,0480;0,0920;0,1660;0,1150;-0,0140;0,0380;0,0710;0,1370;-0,0070
Blank corrected based on Raw Data (600);49,3333;-0,0120;-0,0140;0,4210;1,7300;0,4030;0,4400;-0,0140;0,0140;0,3740;-0,0090;-0,0090;0,0050;0,0080;0,2670;0,4300;0,3370;0,3360;0,0110;0,0260;0,4470;-0,0050;-0,0070;0,0730;0,0060;0,1490;0,3260;0,2970;0,3090;-0,0070;0,0970;0,4870;0,0300;-0,0090;-0,0120;-0,0160;0,2540;0,5160;0,3360;0,5140;-0,0160;0,1770;0,3550;-0,0080;-0,0030;0,0790;-0,0050;1,3680;0,7020;0,5520;0,6680;-0,0150;0,0100;0,3080;-0,0130;-0,0100;-0,0110;0,1510;0,0570;0,0920;0,1660;0,1150;-0,0100;0,0380;0,0730;0,1490;-0,0070
Blank corrected based on Raw Data (600);49,5000;-0,0120;-0,0120;0,4300;2,1660;0,4090;0,4430;-0,0150;0,0150;0,3910;-0,0100;-0,0090;0,0090;-0,0020;0,2700;0,4300;0,3380;0,3320;-0,0060;0,0270;0,4450;0,0030;0,0140;-0,0100;0,0010;0,1510;0,3120;0,2970;0,3070;-0,0160;0,0990;0,4890;0,0310;-0,0040;-0,0120;-0,0120;0,2500;0,4910;0,3160;0,4920;-0,0150;0,1780;0,3460;-0,0080;-0,0030;0,2070;0,1260;1,3410;0,6450;0,5520;0,6510;-0,0160;0,0110;0,3140;-0,0140;-0,0110;-0,0110;0,3340;0,0470;0,0930;0,1660;0,1150;-0,0130;0,0390;0,0730;0,0010;-0,0070
Blank corrected based on Raw Data (600);49,6667;-0,0110;-0,0120;0,4160;1,1000;0,4090;0,4460;-0,0150;0,0150;0,3760;-0,0090;-0,0090;0,0170;0,0030;0,2630;0,4870;0,3550;0,3310;-0,0150;0,0290;0,4690;-0,0110;0,0040;0,0050;0,0020;0,1520;0,3650;0,2980;0,3020;-0,0150;0,0940;0,4780;0,0330;-0,0070;-0,0110;-0,0140;0,2860;0,5500;0,3190;0,4930;-0,0150;0,1560;0,3530;-0,0070;-0,0020;0,0030;0,0700;1,3300;0,6790;0,5720;0,6500;-0,0150;0,0110;0,3210;-0,0130;-0,0080;-0,0110;0,1470;0,0480;0,0940;0,1700;0,1170;-0,0110;0,0390;0,0750;0,0470;-0,0060
Blank corrected based on Raw Data (600);49,8333;-0,0120;-0,0110;0,4200;1,1990;0,4070;0,4430;-0,0120;0,0170;0,3750;-0,0100;-0,0090;0,0170;0,0010;0,2740;0,4200;0,3310;0,3280;0,0100;0,0310;0,4430;-0,0110;0,0170;0,0050;0,0020;0,1520;0,2990;0,2960;0,3050;-0,0160;0,1040;0,4890;0,0320;-0,0080;-0,0120;-0,0150;0,2550;0,4870;0,3130;0,6590;-0,0150;0,1770;0,3570;-0,0080;-0,0020;0,0006;-0,0040;1,3610;0,7000;0,5560;0,6680;-0,0160;0,0130;0,3250;-0,0130;-0,0110;-0,0110;0,2840;0,0510;0,0950;0,1690;0,1180;-0,0130;0,0390;0,0760;-0,0040;-0,0070
Blank corrected based on Raw Data (600);50,0000;-0,0120;-0,0140;0,4160;1,2120;0,4060;0,4430;-0,0140;0,0180;0,3950;-0,0100;-0,0090;0,0110;0,0020;0,2700;0,4190;0,3350;0,3280;-0,0020;0,0300;0,4430;-0,0120;0,0150;0,0640;0,0010;0,1530;0,2910;0,2980;0,3060;-0,0160;0,1080;0,4850;0,0340;-0,0080;-0,0120;-0,0160;0,2570;0,4850;0,3170;0,4880;-0,0150;0,1780;0,3520;-0,0080;-0,0030;0,1350;0,0110;1,3870;0,6590;0,5530;0,6460;-0,0160;0,0140;0,3220;-0,0140;-0,0110;-0,0110;0,1950;0,0680;0,0950;0,1720;0,1200;-0,0040;0,0400;0,0820;0,2750;0,0060
